12.3163 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002E49BF77A90>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002E49BFF12B0>, multiSample=False, name='window1', numSamples=2, pos=[520.0, 285.0], screen=0, size=array([640, 480]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
31.4377 	EXP 	text: autoDraw = False
31.4377 	EXP 	text: text = 'to'
31.4377 	EXP 	text: autoDraw = True
31.5574 	EXP 	Sound  reached end of file
31.5584 	EXP 	Sound  started
31.7437 	EXP 	New trial (rep=0, index=6): OrderedDict([('S1', 'smooth'), ('S2', 'blue'), ('S3', 'of'), ('S4', 'a'), ('S5', 'bowls.'), ('S6', 'punch.'), ('S7', 'parked'), ('S8', 'and'), ('S9', 'us.'), ('S10', 'hard'), ('S11', 'sun'), ('S12', 'pink'), ('S13', 'is'), ('S14', 'through.'), ('S15', 'her'), ('S16', 'pass'), ('S17', 'z'), ('S18', 'fall.'), ('S19', 'the'), ('S20', 'fifty'), ('S21', 'in'), ('S22', 'the'), ('S23', 'button'), ('S24', 'of'), ('S25', 'the'), ('S26', 'tank.'), ('S27', 'trash.'), ('S28', 'tall'), ('S29', 'same'), ('S30', 'z'), ('S31', 'shoulder.'), ('S32', 'the'), ('S33', 'gas'), ('S34', 'face.'), ('S35', 'out.'), ('S36', 'hung'), ('S37', 'kittens.'), ('S38', 'response.'), ('S39', 'bell'), ('S40', 'z'), ('S41', 'the'), ('S42', 'the'), ('S43', 'week.'), ('S44', 'hot'), ('S45', 'cool'), ('S46', 'fence.'), ('S47', 'books'), ('S48', 'in.'), ('S49', 'store.'), ('S50', 'z'), ('S51', 'coat.'), ('S52', 'the'), ('S53', 'z'), ('S54', 'the'), ('S55', 'for'), ('S56', 'wheels.'), ('S57', 'hill.'), ('S58', 'fudge.'), ('S59', 'steps.'), ('S60', 'raging'), ('S61', 'in'), ('S62', 'first'), ('S63', 'store.'), ('S64', 'third'), ('S65', 'field.'), ('S66', 'drifts.'), ('S67', 'floor'), ('S68', 'hikes'), ('S69', 'of'), ('S70', 'the'), ('S71', 'into'), ('S72', 'the'), ('S73', 'finished'), ('S74', 'a'), ('S75', 'weeks.'), ('S76', 'pet.'), ('S77', 'the'), ('S78', 'firm'), ('S79', 'thin'), ('S80', 'thick'), ('S81', 'force.'), ('S82', 'scared'), ('S83', 'here.'), ('S84', 'too'), ('S85', 'case.'), ('S86', 'post.'), ('S87', 'z'), ('S88', 'z'), ('S89', 'z'), ('S90', 'a'), ('S91', 'street.'), ('S92', 'the'), ('S93', 'than'), ('S94', 'the'), ('S95', 'stupid.'), ('S96', 'from'), ('S97', 'that'), ('S98', 'costly'), ('S99', 'z'), ('S100', 'week.'), ('S101', 'shade.'), ('S102', 'other.'), ('S103', 'new.'), ('S104', 'the'), ('S105', 'of'), ('S106', 'z'), ('S107', 'with'), ('S108', 'speed.'), ('S109', 'fence.'), ('S110', 'fire.'), ('S111', 'was'), ('S112', 'the'), ('S113', 'blew.'), ('S114', 'sharp'), ('S115', 'out.'), ('S116', 'cream.'), ('S117', 'hand'), ('S118', 'parts'), ('S119', 'low.'), ('S120', 'things.'), ('S121', 'z'), ('S122', 'he'), ('S123', 'a'), ('S124', 'contents.'), ('S125', 'brass.'), ('S126', 'is'), ('S127', 'a'), ('S128', 'the'), ('S129', 'dying'), ('S130', 'hat.'), ('S131', 'on'), ('S132', 'times.'), ('S133', 'z'), ('S134', 'ten.'), ('S135', 'of'), ('S136', 'chief.'), ('S137', 'friend'), ('S138', 'new'), ('S139', 'bad'), ('S140', 'a'), ('S141', 'z'), ('S142', 'scores.'), ('S143', 'ham.'), ('S144', 'verdict.'), ('S145', 'wind.'), ('S146', 'z'), ('S147', 'graceful'), ('S148', 'made'), ('S149', 'of'), ('S150', 'desk'), ('S151', 'tin'), ('S152', 'track'), ('S153', 'day.'), ('S154', 'for'), ('S155', 'is'), ('S156', 'z'), ('S157', 'the'), ('S158', 'but'), ('S159', 'neatly.'), ('S160', 'of'), ('S161', 'of'), ('S162', 'is'), ('S163', 'the'), ('S164', 'to'), ('S165', 'the'), ('S166', 'and'), ('S167', 'sad'), ('S168', 'great'), ('S169', 'water.'), ('S170', 'the'), ('S171', 'z'), ('S172', 'dog.'), ('S173', 'leaves'), ('S174', 'and'), ('S175', 'z'), ('S176', 'the'), ('S177', 'pills.'), ('S178', 'at'), ('S179', 'arrived'), ('S180', 'last'), ('S181', 'z'), ('S182', 'write.'), ('S183', 'waste.'), ('S184', 'tired'), ('S185', 'fright.'), ('S186', 'sum '), ('S187', 'cook.'), ('S188', 'inches.'), ('S189', 'round'), ('S190', 'wearing'), ('S191', 'is'), ('S192', 'kindle'), ('S193', 'started.'), ('S194', 'thumb'), ('S195', 'at'), ('S196', 'pail.'), ('S197', 'puff'), ('S198', 'third'), ('S199', 'sad.'), ('S200', 'oat'), ('S201', 'to'), ('S202', 'trout'), ('S203', 'the'), ('S204', 'wading'), ('S205', 'wonders.'), ('S206', 'the'), ('S207', 'home.'), ('S208', 'to'), ('S209', 'at'), ('S210', 'low'), ('S211', 'moved'), ('S212', 'was'), ('S213', 'the'), ('S214', 'z'), ('S215', 'z'), ('S216', 'taps.'), ('S217', 'or'), ('S218', 'forget'), ('S219', 'clean'), ('S220', 'on'), ('S221', 'best.'), ('S222', 'from'), ('S223', 'grace.'), ('S224', 'green'), ('S225', 'saw'), ('S226', 'and'), ('S227', 'loud'), ('S228', 'music.'), ('S229', 'burn'), ('S230', 'ribbons.'), ('S231', 'the'), ('S232', 'they'), ('S233', 'of'), ('S234', 'sun'), ('S235', 'meant'), ('S236', 'nets.'), ('S237', 'z'), ('S238', 'rings'), ('S239', 'balance.'), ('S240', 'of'), ('S241', 'is'), ('S242', 'we'), ('S243', 'more'), ('S244', 'egg.'), ('S245', 'peak'), ('S246', 'lonesome.'), ('S247', 'bright'), ('S248', 'water.'), ('S249', 'z'), ('S250', 'the'), ('S251', 'slides'), ('S252', 'middle'), ('S253', 'z'), ('S254', 'need'), ('S255', 'off.'), ('S256', 'clay'), ('S257', 'compass.'), ('S258', 'drinks.'), ('S259', 'others.'), ('S260', 'z'), ('S261', 'front'), ('S262', 'and'), ('S263', 'the'), ('S264', 'is'), ('S265', 'z'), ('S266', 'room.'), ('S267', 'fans.'), ('S268', 'is'), ('S269', 'stew.'), ('S270', 'bun.'), ('S271', 'at'), ('S272', 'pearl'), ('S273', 'box'), ('S274', 'food.'), ('S275', 'the'), ('S276', 'bond'), ('S277', 'the'), ('S278', 'smell.'), ('S279', 'pine'), ('S280', 'sharp'), ('S281', 'jam'), ('S282', 'the'), ('S283', 'screen.'), ('S284', 'tender'), ('S285', 'courage.'), ('S286', 'form.'), ('S287', 'is'), ('S288', 'green.'), ('S289', 'crackers.'), ('S290', 'days.'), ('S291', 'of'), ('S292', 'pierced'), ('S293', 'hard'), ('S294', 'wide'), ('S295', 'wheat'), ('S296', 'set'), ('S297', 'finish'), ('S298', 'button'), ('S299', 'brew'), ('S300', 'shelves.'), ('S301', 'space.'), ('S302', 'in'), ('S303', "workman's"), ('S304', 'z'), ('S305', 'and'), ('S306', 'tire'), ('S307', 'old'), ('S308', 'the'), ('S309', 'off.'), ('S310', 'six'), ('S311', 'coloured'), ('S312', 'their'), ('S313', 'person'), ('S314', 'with'), ('S315', 'sleeping '), ('S316', 'was'), ('S317', 'tight'), ('S318', 'z'), ('S319', 'old.'), ('S320', 'act.'), ('S321', 'glue.'), ('S322', 'strong'), ('S323', 'mules'), ('S324', 'thin'), ('S325', 'snow'), ('S326', "sun's"), ('S327', 'z'), ('S328', 'wall.'), ('S329', 'metal.'), ('S330', 'green'), ('S331', 'a'), ('S332', 'at'), ('S333', 'edges'), ('S334', 'the'), ('S335', 'book.'), ('S336', 'of'), ('S337', 'the'), ('S338', 'part'), ('S339', 'work'), ('S340', 'sent.'), ('S341', 'for'), ('S342', 'brass'), ('S343', 'pole'), ('S344', 'to'), ('S345', 'night.'), ('S346', 'warmth'), ('S347', 'to'), ('S348', 'for'), ('S349', 'the'), ('S350', 'z')])
31.7515 	DATA 	Keypress: space
31.7547 	EXP 	text: autoDraw = False
31.7547 	EXP 	text: text = 'the'
31.7547 	EXP 	text: autoDraw = True
31.8658 	EXP 	Sound  reached end of file
31.8668 	EXP 	Sound  started
32.0445 	EXP 	New trial (rep=0, index=7): OrderedDict([('S1', 'planks.'), ('S2', 'background.'), ('S3', 'a'), ('S4', 'rare'), ('S5', 'z'), ('S6', 'z'), ('S7', 'truck.'), ('S8', 'garbage.'), ('S9', 'z'), ('S10', 'to'), ('S11', 'rose.'), ('S12', 'salmon.'), ('S13', 'the'), ('S14', 'z'), ('S15', 'feet.'), ('S16', 'the'), ('S17', 'z'), ('S18', 'z'), ('S19', 'sea.'), ('S20', 'bonds.'), ('S21', 'the'), ('S22', 'bent'), ('S23', 'on'), ('S24', 'perfect.'), ('S25', 'young'), ('S26', 'z'), ('S27', 'z'), ('S28', 'rider.'), ('S29', 'morning.'), ('S30', 'z'), ('S31', 'z'), ('S32', 'lake.'), ('S33', 'tank.'), ('S34', 'z'), ('S35', 'z'), ('S36', 'limp.'), ('S37', 'z'), ('S38', 'z'), ('S39', 'rang.'), ('S40', 'z'), ('S41', 'early'), ('S42', 'sharp'), ('S43', 'z'), ('S44', 'sun.'), ('S45', 'grass.'), ('S46', 'z'), ('S47', 'at'), ('S48', 'z'), ('S49', 'z'), ('S50', 'z'), ('S51', 'z'), ('S52', 'mouse.'), ('S53', 'z'), ('S54', 'very'), ('S55', 'making'), ('S56', 'z'), ('S57', 'z'), ('S58', 'z'), ('S59', 'z'), ('S60', 'storm.'), ('S61', 'the'), ('S62', 'draft.'), ('S63', 'z'), ('S64', 'period.'), ('S65', 'z'), ('S66', 'z'), ('S67', 'with'), ('S68', 'on'), ('S69', 'the'), ('S70', 'actor'), ('S71', 'the'), ('S72', 'sand.'), ('S73', 'page.'), ('S74', 'fight.'), ('S75', 'z'), ('S76', 'z'), ('S77', 'sleeping'), ('S78', 'strokes.'), ('S79', 'silver'), ('S80', 'slices.'), ('S81', 'z'), ('S82', 'mouse.'), ('S83', 'z'), ('S84', 'droopy.'), ('S85', 'z'), ('S86', 'z'), ('S87', 'z'), ('S88', 'z'), ('S89', 'z'), ('S90', 'limb.'), ('S91', 'z'), ('S92', 'blue'), ('S93', 'eggs.'), ('S94', 'clear'), ('S95', 'z'), ('S96', 'sinking.'), ('S97', 'year.'), ('S98', 'gifts.'), ('S99', 'z'), ('S100', 'z'), ('S101', 'z'), ('S102', 'z'), ('S103', 'z'), ('S104', 'glass.'), ('S105', 'these'), ('S106', 'z'), ('S107', 'age.'), ('S108', 'z'), ('S109', 'z'), ('S110', 'z'), ('S111', 'shiny'), ('S112', 'fall.'), ('S113', 'z'), ('S114', 'blow.'), ('S115', 'z'), ('S116', 'z'), ('S117', 'side.'), ('S118', 'of'), ('S119', 'z'), ('S120', 'z'), ('S121', 'z'), ('S122', 'got'), ('S123', 'watchful'), ('S124', 'z'), ('S125', 'z'), ('S126', 'booze.'), ('S127', 'rusty'), ('S128', 'farther'), ('S129', 'flame.'), ('S130', 'z'), ('S131', 'a'), ('S132', 'z'), ('S133', 'z'), ('S134', 'z'), ('S135', 'the'), ('S136', 'z'), ('S137', 'you'), ('S138', 'men.'), ('S139', 'turn.'), ('S140', 'smoky'), ('S141', 'z'), ('S142', 'z'), ('S143', 'z'), ('S144', 'z'), ('S145', 'z'), ('S146', 'z'), ('S147', 'way.'), ('S148', 'by'), ('S149', 'his'), ('S150', 'top.'), ('S151', 'tray.'), ('S152', 'mark.'), ('S153', 'z'), ('S154', 'the'), ('S155', 'rare.'), ('S156', 'z'), ('S157', 'lost'), ('S158', 'failed.'), ('S159', 'z'), ('S160', 'light'), ('S161', 'the'), ('S162', 'pure.'), ('S163', 'figures.'), ('S164', 'buy.'), ('S165', 'prize.'), ('S166', 'blocks.'), ('S167', 'tan.'), ('S168', 'young'), ('S169', 'z'), ('S170', 'hot'), ('S171', 'z'), ('S172', 'z'), ('S173', 'outside.'), ('S174', 'bright'), ('S175', 'z'), ('S176', 'week.'), ('S177', 'z'), ('S178', 'noon.'), ('S179', 'in'), ('S180', 'cent.'), ('S181', 'z'), ('S182', 'z'), ('S183', 'z'), ('S184', 'the'), ('S185', 'z'), ('S186', 'here.'), ('S187', 'z'), ('S188', 'z'), ('S189', 'block'), ('S190', 'clothes.'), ('S191', 'apple'), ('S192', 'a'), ('S193', 'z'), ('S194', 'tacks.'), ('S195', 'a'), ('S196', 'z'), ('S197', 'of'), ('S198', 'class.'), ('S199', 'z'), ('S200', 'crop.'), ('S201', 'the'), ('S202', 'and'), ('S203', 'bath'), ('S204', 'bird.'), ('S205', 'z'), ('S206', 'fifth'), ('S207', 'z'), ('S208', 'serve.'), ('S209', 'there'), ('S210', 'score.'), ('S211', 'it.'), ('S212', 'hard'), ('S213', 'wall.'), ('S214', 'z'), ('S215', 'z'), ('S216', 'z'), ('S217', 'red'), ('S218', 'it.'), ('S219', 'brass.'), ('S220', 'Main'), ('S221', 'z'), ('S222', 'a'), ('S223', 'z'), ('S224', 'flame.'), ('S225', 'to'), ('S226', 'worn.'), ('S227', 'crash.'), ('S228', 'z'), ('S229', 'it.'), ('S230', 'z'), ('S231', 'case.'), ('S232', 'attack.'), ('S233', 'former'), ('S234', 'their'), ('S235', 'nothing.'), ('S236', 'z'), ('S237', 'z'), ('S238', 'weakly.'), ('S239', 'z'), ('S240', 'corn.'), ('S241', 'soft'), ('S242', 'sat'), ('S243', 'sound'), ('S244', 'z'), ('S245', 'Tuesday.'), ('S246', 'z'), ('S247', 'red'), ('S248', 'z'), ('S249', 'z'), ('S250', 'bank.'), ('S251', 'back.'), ('S252', 'of'), ('S253', 'z'), ('S254', 'fun.'), ('S255', 'z'), ('S256', 'bricks.'), ('S257', 'z'), ('S258', 'z'), ('S259', 'z'), ('S260', 'z'), ('S261', 'closet.'), ('S262', 'spill'), ('S263', 'big'), ('S264', 'enough.'), ('S265', 'z'), ('S266', 'z'), ('S267', 'z'), ('S268', 'tasty.'), ('S269', 'z'), ('S270', 'z'), ('S271', 'a'), ('S272', 'necklace.'), ('S273', 'tightly.'), ('S274', 'z'), ('S275', 'tan'), ('S276', 'drive.'), ('S277', 'ruins.'), ('S278', 'z'), ('S279', 'torch.'), ('S280', 'odour.'), ('S281', 'and'), ('S282', 'swan'), ('S283', 'z'), ('S284', 'eyes.'), ('S285', 'z'), ('S286', 'z'), ('S287', 'a'), ('S288', 'z'), ('S289', 'z'), ('S290', 'z'), ('S291', 'the'), ('S292', 'ear.'), ('S293', 'fudge.'), ('S294', 'river.'), ('S295', 'grew'), ('S296', 'on'), ('S297', 'early.'), ('S298', 'was'), ('S299', 'of'), ('S300', 'z'), ('S301', 'z'), ('S302', 'the'), ('S303', 'head.'), ('S304', 'z'), ('S305', 'graceful.'), ('S306', 'flat'), ('S307', 'wall'), ('S308', 'last'), ('S309', 'z'), ('S310', 'minutes.'), ('S311', 'frocks.'), ('S312', 'plans.'), ('S313', 'takes'), ('S314', 'care.'), ('S315', 'cat.'), ('S316', 'bright'), ('S317', 'as'), ('S318', 'z'), ('S319', 'z'), ('S320', 'z'), ('S321', 'z'), ('S322', 'contents.'), ('S323', 'healthy.'), ('S324', 'case.'), ('S325', 'was'), ('S326', 'rays.'), ('S327', 'z'), ('S328', 'z'), ('S329', 'z'), ('S330', 'grass.'), ('S331', 'line.'), ('S332', 'low'), ('S333', 'straight.'), ('S334', 'street.'), ('S335', 'z'), ('S336', 'the'), ('S337', 'group.'), ('S338', 'of'), ('S339', 'to'), ('S340', 'z'), ('S341', 'us'), ('S342', 'objects.'), ('S343', 'revolved'), ('S344', 'children.'), ('S345', 'z'), ('S346', 'and'), ('S347', 'endure.'), ('S348', 'us.'), ('S349', 'worn'), ('S350', 'z')])
32.0523 	DATA 	Keypress: space
32.0549 	EXP 	text: autoDraw = False
32.0549 	EXP 	text: text = 'big'
32.0549 	EXP 	text: autoDraw = True
32.1677 	EXP 	Sound  reached end of file
32.1687 	EXP 	Sound  started
32.3616 	EXP 	New trial (rep=0, index=8): OrderedDict([('S1', 'z'), ('S2', 'z'), ('S3', 'well.'), ('S4', 'dish.'), ('S5', 'z'), ('S6', 'z'), ('S7', 'z'), ('S8', 'z'), ('S9', 'z'), ('S10', 'sell.'), ('S11', 'z'), ('S12', 'z'), ('S13', 'clear'), ('S14', 'z'), ('S15', 'z'), ('S16', 'evening.'), ('S17', 'z'), ('S18', 'z'), ('S19', 'z'), ('S20', 'z'), ('S21', 'sock.'), ('S22', 'hook.'), ('S23', 'the'), ('S24', 'z'), ('S25', 'boy.'), ('S26', 'z'), ('S27', 'z'), ('S28', 'z'), ('S29', 'z'), ('S30', 'z'), ('S31', 'z'), ('S32', 'z'), ('S33', 'z'), ('S34', 'z'), ('S35', 'z'), ('S36', 'z'), ('S37', 'z'), ('S38', 'z'), ('S39', 'z'), ('S40', 'z'), ('S41', 'days'), ('S42', 'reef.'), ('S43', 'z'), ('S44', 'z'), ('S45', 'z'), ('S46', 'z'), ('S47', 'once.'), ('S48', 'z'), ('S49', 'z'), ('S50', 'z'), ('S51', 'z'), ('S52', 'z'), ('S53', 'z'), ('S54', 'start.'), ('S55', 'boards.'), ('S56', 'z'), ('S57', 'z'), ('S58', 'z'), ('S59', 'z'), ('S60', 'z'), ('S61', 'circus.'), ('S62', 'z'), ('S63', 'z'), ('S64', 'z'), ('S65', 'z'), ('S66', 'z'), ('S67', 'a'), ('S68', 'the'), ('S69', 'water.'), ('S70', 'to'), ('S71', 'bay.'), ('S72', 'z'), ('S73', 'z'), ('S74', 'z'), ('S75', 'z'), ('S76', 'z'), ('S77', 'cop.'), ('S78', 'z'), ('S79', 'ring.'), ('S80', 'z'), ('S81', 'z'), ('S82', 'z'), ('S83', 'z'), ('S84', 'z'), ('S85', 'z'), ('S86', 'z'), ('S87', 'z'), ('S88', 'z'), ('S89', 'z'), ('S90', 'z'), ('S91', 'z'), ('S92', 'air.'), ('S93', 'z'), ('S94', 'water.'), ('S95', 'z'), ('S96', 'z'), ('S97', 'z'), ('S98', 'z'), ('S99', 'z'), ('S100', 'z'), ('S101', 'z'), ('S102', 'z'), ('S103', 'z'), ('S104', 'z'), ('S105', 'three.'), ('S106', 'z'), ('S107', 'z'), ('S108', 'z'), ('S109', 'z'), ('S110', 'z'), ('S111', 'and'), ('S112', 'z'), ('S113', 'z'), ('S114', 'z'), ('S115', 'z'), ('S116', 'z'), ('S117', 'z'), ('S118', 'the'), ('S119', 'z'), ('S120', 'z'), ('S121', 'z'), ('S122', 'done.'), ('S123', 'eye.'), ('S124', 'z'), ('S125', 'z'), ('S126', 'z'), ('S127', 'trap.'), ('S128', 'shore.'), ('S129', 'z'), ('S130', 'z'), ('S131', 'swim.'), ('S132', 'z'), ('S133', 'z'), ('S134', 'z'), ('S135', 'sweet'), ('S136', 'z'), ('S137', 'cherish.'), ('S138', 'z'), ('S139', 'z'), ('S140', 'taste.'), ('S141', 'z'), ('S142', 'z'), ('S143', 'z'), ('S144', 'z'), ('S145', 'z'), ('S146', 'z'), ('S147', 'z'), ('S148', 'green'), ('S149', 'white'), ('S150', 'z'), ('S151', 'z'), ('S152', 'z'), ('S153', 'z'), ('S154', 'couch.'), ('S155', 'z'), ('S156', 'z'), ('S157', 'ship.'), ('S158', 'z'), ('S159', 'z'), ('S160', 'weight.'), ('S161', 'wide'), ('S162', 'z'), ('S163', 'z'), ('S164', 'z'), ('S165', 'z'), ('S166', 'z'), ('S167', 'z'), ('S168', 'actress.'), ('S169', 'z'), ('S170', 'pipes.'), ('S171', 'z'), ('S172', 'z'), ('S173', 'z'), ('S174', 'blue.'), ('S175', 'z'), ('S176', 'z'), ('S177', 'z'), ('S178', 'z'), ('S179', 'port.'), ('S180', 'z'), ('S181', 'z'), ('S182', 'z'), ('S183', 'z'), ('S184', 'players.'), ('S185', 'z'), ('S186', 'z'), ('S187', 'z'), ('S188', 'z'), ('S189', 'of'), ('S190', 'z'), ('S191', 'shaped.'), ('S192', 'fire.'), ('S193', 'z'), ('S194', 'z'), ('S195', 'good'), ('S196', 'z'), ('S197', 'wind.'), ('S198', 'z'), ('S199', 'z'), ('S200', 'z'), ('S201', 'attic.'), ('S202', 'flounder.'), ('S203', 'water.'), ('S204', 'z'), ('S205', 'z'), ('S206', 'night.'), ('S207', 'z'), ('S208', 'z'), ('S209', 'inn.'), ('S210', 'z'), ('S211', 'z'), ('S212', 'to'), ('S213', 'z'), ('S214', 'z'), ('S215', 'z'), ('S216', 'z'), ('S217', 'ink.'), ('S218', 'z'), ('S219', 'z'), ('S220', 'Street.'), ('S221', 'z'), ('S222', 'bucket.'), ('S223', 'z'), ('S224', 'z'), ('S225', 'the'), ('S226', 'z'), ('S227', 'z'), ('S228', 'z'), ('S229', 'z'), ('S230', 'z'), ('S231', 'z'), ('S232', 'z'), ('S233', 'friends.'), ('S234', 'white'), ('S235', 'z'), ('S236', 'z'), ('S237', 'z'), ('S238', 'z'), ('S239', 'z'), ('S240', 'z'), ('S241', 'and'), ('S242', 'down.'), ('S243', 'and'), ('S244', 'z'), ('S245', 'z'), ('S246', 'z'), ('S247', 'snapper.'), ('S248', 'z'), ('S249', 'z'), ('S250', 'z'), ('S251', 'z'), ('S252', 'the'), ('S253', 'z'), ('S254', 'z'), ('S255', 'z'), ('S256', 'z'), ('S257', 'z'), ('S258', 'z'), ('S259', 'z'), ('S260', 'z'), ('S261', 'z'), ('S262', 'it'), ('S263', 'town.'), ('S264', 'z'), ('S265', 'z'), ('S266', 'z'), ('S267', 'z'), ('S268', 'z'), ('S269', 'z'), ('S270', 'z'), ('S271', 'brisk'), ('S272', 'z'), ('S273', 'z'), ('S274', 'z'), ('S275', 'shirt.'), ('S276', 'z'), ('S277', 'z'), ('S278', 'z'), ('S279', 'z'), ('S280', 'z'), ('S281', 'crackers.'), ('S282', 'boat.'), ('S283', 'z'), ('S284', 'z'), ('S285', 'z'), ('S286', 'z'), ('S287', 'bump'), ('S288', 'z'), ('S289', 'z'), ('S290', 'z'), ('S291', 'horn.'), ('S292', 'z'), ('S293', 'z'), ('S294', 'z'), ('S295', 'daily.'), ('S296', 'fire.'), ('S297', 'z'), ('S298', 'gone.'), ('S299', 'malt'), ('S300', 'z'), ('S301', 'z'), ('S302', 'window.'), ('S303', 'z'), ('S304', 'z'), ('S305', 'z'), ('S306', 'and'), ('S307', 'clock.'), ('S308', 'chorus.'), ('S309', 'z'), ('S310', 'z'), ('S311', 'z'), ('S312', 'z'), ('S313', 'luck.'), ('S314', 'z'), ('S315', 'z'), ('S316', 'brass.'), ('S317', 'needed.'), ('S318', 'z'), ('S319', 'z'), ('S320', 'z'), ('S321', 'z'), ('S322', 'z'), ('S323', 'z'), ('S324', 'z'), ('S325', 'the'), ('S326', 'z'), ('S327', 'z'), ('S328', 'z'), ('S329', 'z'), ('S330', 'z'), ('S331', 'z'), ('S332', 'tide.'), ('S333', 'z'), ('S334', 'z'), ('S335', 'z'), ('S336', 'painting.'), ('S337', 'z'), ('S338', 'town.'), ('S339', 'polish.'), ('S340', 'z'), ('S341', 'to'), ('S342', 'z'), ('S343', 'in'), ('S344', 'z'), ('S345', 'z'), ('S346', 'comfort.'), ('S347', 'z'), ('S348', 'z'), ('S349', 'floor.'), ('S350', 'z')])
32.3695 	DATA 	Keypress: space
32.3719 	EXP 	text: autoDraw = False
32.3719 	EXP 	text: text = 'town.'
32.3719 	EXP 	text: autoDraw = True
32.4901 	EXP 	Sound  reached end of file
32.4910 	EXP 	Sound  started
